acousticness;danceability;energy;valence;tempo;loudness;speechiness;instrumentalness;track_popularity;is_hit
467;612;72;7,83E+15;95239;-7851;289;902;0;0
816;759;995;632;54216;-21788;35;911;0;0
0,00298;228;922;569;108705;-7,137E+16;579;153;;0
948;2,02E+15;11;18;141563;-29366;458;327;;0
51;53;6,56E+15;574;105535;-4731;274;989;;0
725;421;428;525;92861;-11512;285;627;0;0
727;671;138;36;75535;-21109;379;7,51E+15;;0
24;526;5,87E+15;364;93986;-8,733E+15;39;243;600;1
354;528;341;425;128054;-1489;279;862;;0
423;3,99E+15;397;209;99441;-7272;258;0,000143;;0
954;2,77E+15;984;142;103971;-14563;331;0;10;0
258;579;7,14E+15;3;109974;-4455;347;269;680;1
805;244;374;484;68906;-14927;484;78;;0
198;733;805;8,74E+15;116798;-15424;417;8,49E+15;;0
986;305;364;641;75543;-24322;453;922;;0
282;674;932;728;101033;-4424;859;71;610;1
557;77;475;474;8,2511E+15;-9512;159;0,000481;700;1
2,74E+15;426;612;818;143963;-15459;955;89100000000;0;0
181;893;511;335;12796;-8117;366;0;;0
161;688;608;628;128241;-10709;4;843;0;0
916;296;301;305;14544;-15031;388;52;;0
124;8,59E+15;618;672;92972;-6263;283;0;;0
926;69;778;18;100043;-4775;366;281;400;0
63;13;477;541;77561;-1967;446;7,17E+15;;0
6,31E+12;246;768;35;169873;-748;387;301;700;1
0,000837;397;879;804;15817;-8574;578;959;;0
923;307;371;1,89E+15;115241;-8498;288;253;720;1
381;659;953;908;12448;-6624;403;703;;0
7,56E+15;789;483;7,49E+15;9502;-6825;345;0,000554;;0
637;5,49E+15;126;498;1106;-17387;38;955;;0
233;478;455;3,43E+15;61556;-7691;246;259;;0
45;7,17E+15;581;389;181565;-11459;34;8,29E+15;;0
0,00164;3,94E+15;784;556;156985;-807;538;0,00128;;0
415;7,12E+15;8,91E+15;735;126012;-276;401;0;600;1
47;6,89E+15;408;866;112911;-1,1779E+16;304;0,000306;670;1
68;7,24E+15;305;594;81874;-12763;257;0;630;1
503;838;917;98;123979;-429;3;0,000137;0;0
141;455;146;359;100125;-18638;329;872;;0
403;836;544;51;97028;-5975;943;0;800;1
995;263;406;205;142108;-28486;469;927;30;0
715;545;763;752;12659;-5528;407;0;640;1
284;659;544;29;11236;-8,392E+15;3,72E+15;0;;0
856;332;198;19;81832;-14259;277;185;;0
977;598;138;396;120006;-14998;319;3,53E+13;;0
104;5,82E+15;961;637;154185;-5405;927;0;;0
623;429;611;428;124464;-10041;954;431;;0
994;2;253;503;212493;-17427;571;821;0;0
851;163;868;386;85929;-31422;549;299;;0
133;88;831;774;90582;-7,611E+16;311;0,00567;;0
3,28E+15;508;677;575;121928;-5,696E+16;656;0;620;1
415;552;265;212;135476;-15482;332;0;630;1
835;288;337;362;6451;-3,0473E+15;268;8,64E+15;;0
246;447;473;19;150039;-14691;332;914;;0
26600000000;5,72E+15;647;409;171168;-8725;527;8,59E+15;0;0
289;619;865;677;125377;-4165;321;0;;0
595;753;626;3,93E+15;120298;-10304;607;114;;0
375;5,53E+15;632;687;851;-4837;782;0;740;1
85;581;942;182;139987;-7,304E+16;513;836;;0
254;375;628;4,04E+15;7958;-5,458E+16;291;104;;0
414;5,59E+15;7,61E+15;243;116004;-8262;619;0;;0
958;638;903;599;14306;-4376;545;0;;0
941;7,29E+15;586;542;145058;-7983;52;0,000105;;0
777;433;527;156;122207;-18717;155;423;;0
956;615;256;601;8,1019E+15;-13818;394;98;;0
985;2,32E+15;166;717;8,7252E+15;-17628;418;33;60;0
722;638;5,43E+15;246;105142;-9067;3,67E+15;0,000556;;0
657;515;591;654;169945;-11924;321;8,54E+15;20;0
1,64E+15;703;8,27E+15;647;106349;-4164;605;8,46E+13;;0
708;605;3,23E+15;3,72E+15;80387;-17311;894;0;;0
671;351;6,81E+15;4,54E+15;113324;-6966;385;18;;0
603;515;302;2,77E+15;114972;-10882;79;0;630;1
342;515;579;1,01E+15;145014;-5973;315;165;;0
841;327;369;1,64E+15;70404;-7171;39;0;;0
142;648;759;518;8,5996E+15;-4315;306;0;700;1
198;6,73E+15;488;685;112626;-9684;401;106;;0
8,41E+13;759;857;7,49E+15;110013;-5085;419;109;;0
925;746;413;301;99402;-20594;563;941;;0
233;26;8,42E+15;6,41E+15;156887;-6562;403;71;40;0
809;313;5;5,48E+15;91632;-13117;329;605;0;0
479;662;436;8,69E+15;95328;-9224;302;921;10;0
431;5,58E+15;562;3,99E+15;127946;-9218;285;532;0;0
79;639;8,24E+15;325;98043;-5314;174;109;;0
2,34E+15;59;653;485;8,0674E+15;-15638;946;0;40;0
989;421;11;486;120532;-22477;415;971;20;0
237;306;599;184;101997;-10174;326;86;;0
206;35;952;586;110613;-4777;124;648;110;0
234;8,06E+15;512;4,37E+15;129929;-8,392E+15;109;0;;0
521;102;125;343;90268;-18729;409;754;;0
165;514;532;5,48E+15;151559;-6,168E+16;285;0;340;0
218;574;7,96E+15;838;103964;-7205;555;0,000256;0;0
289;639;893;966;126143;-6509;36;8,16E+13;650;1
631;904;723;835;145013;-5224;26;0;760;1
628;519;625;377;8,2798E+15;-7,538E+16;1,94E+15;0;;0
26;653;8,03E+15;625;94009;-595;34;108;;0
264;447;547;524;166732;-14201;956;8,59E+15;0;0
95;128;866;397;90224;-2255;415;12;;0
575;346;1,12E+15;399;70663;-17085;88;878;40;0
3,29E+15;6,66E+15;8,29E+15;3,99E+15;95027;-5902;509;0;;0
295;446;4,43E+15;33;112315;-719;392;0,00372;0;0
994;203;107;542;183216;-19236;548;277;0;0
118;573;865;81;10232;-3431;489;258;;0
187;3,99E+15;75;235;142003;-7,288E+16;322;683;;0
336;902;5,33E+15;519;110001;-11133;1;631;0;0
799;691;472;911;119478;-11608;497;0,00212;;0
795;452;742;669;79514;-7933;393;186;;0
7,66E+13;696;703;302;128009;-6685;297;217;0;0
0,000656;487;892;283;92507;-6898;371;8,17E+15;0;0
946;489;284;573;179878;-15818;455;171;20;0
217;51;631;785;131938;-7,328E+16;308;2,3E+12;;0
46;506;667;906;1,38573E+16;-1057;303;0,00341;;0
42;596;573;7,12E+15;90653;-5675;615;0;;0
165;3,83E+15;662;138;121154;-5,162E+15;333;0;740;1
361;799;823;308;125989;-13543;629;8,86E+15;0;0
914;322;188;268;149096;-14269;407;634;;0
207;261;585;294;97097;-6871;382;157;;0
66;191;757;382;107505;-7886;171;271;;0
893;375;185;983;76622;-19542;402;897;0;0
912;995;228;511;18028;-14201;353;904;;0
1,02E+13;525;914;624;13103;-3559;395;0,00001;;0
391;455;884;254;114998;-8,733E+15;407;73;;0
979;3,33E+15;289;107;11555;-1,2324E+16;353;892;;0
988;171;403;951;60097;-2,4598E+15;353;936;40;0
4;624;68;204;102014;-7478;27;215;;0
99;912;369;301;76255;-31105;462;233;;0
185;288;307;314;105019;-14594;333;909;;0
602;221;41;794;120274;-2039;411;915;30;0
975;568;181;257;7,7996E+15;-20507;44;71;;0
222;7,39E+15;821;693;171077;-4,233E+16;852;0,000096;750;1
163;504;8,91E+15;628;153988;-5,632E+16;1,37E+15;199;700;1
452;5;78;757;138257;-732;352;139;;0
573;284;991;181;1479;-9552;786;794;;0
107;605;517;226;112215;-987;253;0,00045;;0
206;759;691;77;134002;-7,929E+16;359;855;0;0
415;731;4,43E+15;3,34E+15;103055;-8932;2,9E+14;0,00162;70;0
401;6,76E+15;412;657;7,7614E+15;-3317;949;0;;0
211;904;705;532;94967;-3116;2,34E+15;0;;0
826;422;426;143;125962;-10923;309;882;;0
458;434;8,54E+15;409;108411;-8912;619;7,66E+13;;0
7,17E+15;342;283;34;99882;-1402;286;949;;0
99;204;188;168;119578;-19555;418;155;;0
134;622;4,58E+15;648;169893;-14045;375;0;;0
124;4,63E+15;542;487;99836;-11259;262;0;;0
737;569;535;223;163976;-8771;271;752;;0
994;585;12;283;9619;-23696;123;91;;0
32;614;914;436;116547;-4922;35;281;;0
1,2E+12;451;981;3,88E+15;117945;-4248;1,01E+15;12;;0
894;155;124;396;71178;-23692;403;17;;0
732;607;317;111;108122;-1,0244E+16;2,9E+14;0,00453;780;1
993;335;159;573;110619;-23413;405;902;;0
964;386;103;831;130877;-19865;365;8,14E+15;10;0
0,00589;461;932;753;145555;-4494;375;8,61E+12;;0
988;7,39E+15;203;488;119131;-15611;643;8,81E+15;;0
3,88E+15;307;433;2,24E+15;1609;-10057;2,9E+14;0,00908;820;1
46;633;899;94;123081;-4,804E+15;405;332;;0
294;585;8,59E+15;466;83199;-7,662E+15;52;0;;0
6,97E+15;495;41;527;117212;-8465;312;0,00263;0;0
976;217;216;38;1,32478E+16;-29831;489;118;0;0
455;611;7,44E+15;947;118437;-651;303;215;;0
0,000617;348;947;221;1,59902E+16;-4714;482;6,66E+15;;0
677;546;7,02E+15;474;78178;-6,713E+15;289;292;0;0
298;653;7,17E+15;409;100064;-8,569E+15;364;665;;0
103;285;843;282;97051;-7318;129;37;610;1
995;262;501;263;85214;-37494;441;912;;0
513;67;7,93E+15;631;137986;-6,514E+15;217;0;;0
321;4,03E+15;439;13;173951;-8456;275;0,000408;;0
123;67;7,91E+15;402;968;-5982;3,38E+15;0;10;0
8,86E+15;591;1,89E+15;2,29E+15;102917;-13884;308;12;0;0
957;604;519;3,38E+15;135933;-11892;611;0;;0
389;254;387;109;138585;-11549;115;88;0;0
503;133;248;376;96939;-35825;459;631;;0
858;374;27;2,34E+15;94307;-18033;595;4,03E+15;;0
66;616;504;747;1,39479E+16;-8071;305;495;0;0
1,16E+12;565;908;236;128037;-5,512E+16;804;939;;0
286;544;499;685;1,68119E+16;-1069;425;0;;0
5,33E+15;588;4,59E+15;7;8,6937E+15;-17977;892;0;0;0
863;523;203;278;121698;-19307;548;603;;0
162;6,99E+15;41;299;116653;-8588;258;582;;0
973;6,58E+15;173;33;81016;-17774;29;0;;0
865;667;247;5,87E+15;14229;-11967;171;0;;0
16;431;873;217;128197;-4227;126;263;;0
879;252;101;476;78143;-30596;49;0;0;0
294;8,34E+15;431;61;95025;-15548;247;0;;0
131;753;928;723;114472;-8,097E+15;514;871;;0
987;369;217;444;11944;-14095;455;891;10;0
165;5,48E+15;889;425;9,0048E+15;-4682;382;109;620;1
98;721;145;562;12966;-16044;374;2,84E+12;;0
215;653;6,58E+15;2,19E+15;9999;-6428;304;0,000166;740;1
359;435;742;364;17339;-6858;342;0;0;0
721;888;247;339;8588;-29247;463;7,44E+15;;0
54;231;927;539;88839;-535;126;788;;0
311;713;691;517;99968;-5011;381;927;;0
8,64E+15;3,39E+15;185;344;148918;-20149;396;512;30;0
624;34;97;312;11608;-6265;362;0,000385;0;0
617;7,44E+15;665;846;134119;-7932;679;0,000522;;0
149;942;68;757;99054;-3748;28;0;;0
951;765;5,82E+15;4,04E+15;1,58038E+16;-12624;111;0,000163;;0
993;633;713;187;130032;-19112;129;936;;0
114;337;7,44E+15;193;1,59973E+16;-615;379;359;0;0
536;624;741;8,37E+15;99991;-3905;48;0;0;0
125;51;6,63E+15;8,27E+15;133796;-6745;432;0,000313;;0
404;596;857;221;12401;-7979;293;869;;0
961;705;938;789;129013;-5875;424;581;;0
971;235;137;362;139109;-23647;413;8,69E+15;;0
921;451;196;697;122502;-27768;5,6E+14;925;;0
883;6,56E+15;368;522;116197;-9978;2,8E+14;2,87E+13;660;1
898;515;482;603;104608;-9556;13;0;;0
74;767;605;725;9398;-1056;233;366;10;0
462;145;485;181;96644;-8689;351;825;50;0
986;465;322;6,76E+15;77484;-9814;457;861;;0
994;413;259;148;168669;-2666;464;939;;0
954;66;809;75;89973;-6018;66;0;;0
272;82;7,88E+15;648;93961;-5478;191;0,000165;720;1
24;405;212;326;88546;-843;314;0,00183;;0
0,000488;177;957;2;106418;-6229;939;2,29E+15;;0
669;701;4,37E+15;848;126644;-14876;451;0;;0
301;691;64;636;1,28527E+16;-11968;496;14;0;0
431;631;449;208;102004;-15544;435;8,59E+15;140;0
61;574;913;423;115728;-4793;133;158;850;1
736;491;883;518;13175;-4,986E+16;306;0,00319;640;1
921;447;976;302;95305;-234;564;251;;0
895;482;31;49;117693;-16169;392;578;;0
8,17E+15;2,24E+15;222;144;9566;-12605;338;14;;0
7,96E+15;118;459;186;7885;-24992;381;35;;0
7,96E+15;273;473;765;90533;-28132;483;0,00625;;0
573;31;6,83E+15;49;137358;-11583;514;0;0;0
0,00468;209;778;7,07E+15;197947;-6589;565;926;;0
599;828;5,77E+15;5,87E+15;86339;-7,656E+16;158;0;640;1
266;466;833;6,61E+15;88785;-4215;304;0;800;1
358;638;779;6,41E+15;91972;-6,792E+16;328;37;;0
921;6,94E+15;8,14E+15;613;93837;-6625;31;0;;0
259;374;4,64E+15;335;93915;-8462;304;0,000898;620;1
1,12E+15;104;184;32;82493;-2445;131;892;;0
381;74;511;43;9098;-9243;421;0,000191;;0
38;655;91;397;138043;-4842;618;445;;0
304;491;867;384;184959;-5024;524;0;;0
49;843;665;8,76E+15;97039;-4302;144;0;100;0
237;5,76E+15;703;684;141567;-10913;486;13;600;1
156;75;72;92;100053;-6106;944;0,00109;;0
1,64E+15;726;6,66E+15;86;16509;-7,202E+15;406;598;;0
384;85;621;7,81E+15;113973;-6,469E+15;445;0,00208;;0
984;331;914;455;82181;-20063;328;52;190;0
995;642;938;21;113161;-2719;614;0;;0
339;6,68E+15;914;314;135006;-7,367E+15;652;8,22E+15;0;0
882;374;193;1,64E+15;63782;-14843;514;518;;0
975;299;649;584;79461;-21774;444;945;0;0
1,89E+15;627;652;713;80036;-6459;298;0,000493;0;0
211;77;482;441;91994;-9529;351;0;670;1
941;605;156;1,67E+15;8,2312E+15;-16706;458;1,37E+15;;0
413;911;8,34E+15;718;133119;-6653;132;4,35E+12;;0
58;3,38E+15;34;1,97E+15;8,2433E+15;-12049;339;32;610;1
962;489;153;414;122921;-222;48;878;;0
983;259;723;564;137186;-15102;43;8,17E+15;70;0
4;483;471;295;137015;-9711;284;303;680;1
8,08E+15;351;1,11E+13;258;159776;-30423;636;322;;0
8,14E+15;584;5,38E+15;405;88455;-13581;669;0;;0
105;615;564;4,54E+15;103006;-6384;291;0;610;1
174;7,39E+15;4,04E+15;6,86E+15;1700;-118;218;828;;0
196;643;961;96;124027;-5,298E+15;315;0;710;1
718;33;967;225;1,36206E+16;-5715;944;34;;0
262;317;763;68;127538;-8451;465;338;;0
708;411;951;125;8,9997E+15;-4791;606;197;;0
969;177;572;495;93822;-23063;35;415;;0
399;799;718;677;107013;-4809;701;8,36E+12;;0
144;629;593;4,32E+15;119956;-9155;328;357;0;0
456;742;667;909;120762;-6,127E+15;383;0;;0
31;7,49E+15;752;901;180049;-4883;345;0;660;1
578;625;525;45;95033;-7534;26;0;690;1
288;807;777;78;122262;-5,328E+15;495;727;;0
901;677;4,68E+15;877;8,7254E+15;-5973;309;0;;0
384;527;912;621;129725;-4499;586;621;0;0
19;797;5,53E+15;679;113367;-6478;485;136;;0
807;2,79E+15;218;1,12E+15;129803;-10913;356;0,000083;;0
992;41;604;235;69862;-2236;452;16;;0
175;409;7,61E+15;271;155901;-4,514E+15;31;0;610;1
108;579;8,49E+15;581;100021;-5218;303;0;660;1
735;4,03E+15;7,24E+15;1,37E+15;101419;-588;5,6E+14;579;;0
8,37E+15;7;498;713;146049;-12539;391;197;0;0
435;8,14E+15;672;933;109394;-12068;619;0;710;1
984;7,09E+15;322;857;130745;-15798;491;925;0;0
527;614;373;5,59E+15;96125;-11318;16;558;;0
136;494;8,86E+15;184;154048;-7396;395;68;;0
959;195;156;138;110469;-25947;4,1E+14;636;60;0
423;665;6,99E+15;585;124896;-5265;578;0;670;1
195;7,76E+15;6,46E+15;242;150077;-6,747E+15;36;0;130;0
908;551;24;415;125653;-17115;326;794;150;0
274;659;762;799;17814;-7432;181;154;;0
993;365;385;177;8,7297E+15;-29989;375;905;;0
6,92E+15;5,38E+15;3,94E+15;142;800;-1313;319;835;;0
123;283;941;104;127533;-4916;128;0;;0
151;597;509;212;101727;-9687;4;0;;0
743;5,38E+15;314;208;153871;-11039;265;161;180;0
461;508;7;426;78921;-8776;331;0,000145;650;1
6,73E+15;261;418;1,97E+15;95418;-9117;302;181;;0
965;622;304;635;1798;-1,5256E+16;953;0;;0
0,00294;61;863;343;69063;3631;652;0;;0
785;6,61E+15;465;7,09E+15;8,4871E+15;-9809;868;0;;0
889;182;181;363;8,6423E+15;-31451;47;196;;0
99;226;199;392;6,3509E+15;-24257;492;584;30;0
806;447;75;3;16777;-5438;604;0;;0
607;301;4,43E+15;163;79579;-6601;258;355;;0
294;868;753;297;138055;-3847;9;0;;0
159;451;8,06E+15;435;85984;-6,123E+16;36;841;;0
777;201;423;314;114959;-1,5029E+16;467;39;0;0
726;5,59E+15;445;6,66E+15;1246;-918;324;0;;0
271;484;999;323;111019;-2336;184;108;;0
517;29;841;415;113455;-11203;2,32E+15;0;;0
989;435;891;26;112037;-16892;401;292;;0
984;402;192;184;133142;-18381;443;883;;0
315;5,77E+15;7,34E+15;725;174845;-673;592;366;;0
943;155;521;392;104309;-26568;429;6,68E+15;;0
976;257;19;395;68314;-14447;532;307;;0
125;295;992;4;985;-7935;196;818;;0
551;763;307;7,66E+15;1,28117E+16;-11688;251;0;;0
279;308;8,24E+15;305;9433;-1239;678;879;;0
14;716;8,29E+15;7,04E+15;190038;-4311;271;0;;0
807;642;524;338;67789;-25495;528;94;;0
152;677;4,97E+15;419;99137;-5763;809;0;680;1
642;623;906;962;1,79059E+16;-3,336E+16;619;9,91E+13;;0
157;38;5,48E+15;3,29E+15;181984;-10611;309;557;;0
987;288;696;2,69E+15;81936;-18958;329;555;60;0
155;466;67;395;126142;-4,701E+16;297;0;660;1
992;125;404;321;8,3893E+15;-27448;421;696;;0
944;6,92E+15;293;72;105104;-1619;619;601;;0
369;779;705;946;101022;-3895;344;0,000791;730;1
619;7,71E+15;928;922;1053;-5987;639;418;;0
266;732;721;821;110983;-5415;281;0;;0
259;325;679;72;1,62867E+16;-7147;314;739;;0
501;499;976;4,43E+15;97041;-3529;72;0,00201;;0
216;466;575;373;127533;-985;369;297;650;1
858;282;119;558;92183;-32596;392;918;0;0
294;472;705;528;95156;-6,297E+16;511;439;;0
303;557;845;508;123997;-2926;346;851;680;1
737;638;809;583;172752;-5,451E+16;529;206;;0
753;637;352;8;135049;-1,4256E+16;282;226;;0
923;185;64;391;66688;-28033;332;861;0;0
481;907;532;36;95015;-7651;1,89E+15;283;;0
4,04E+15;767;2,74E+15;285;1,41443E+16;-9647;592;0;;0
481;74;6,86E+15;685;9396;-7886;25;358;;0
198;385;898;171;91728;-12483;506;5,38E+15;240;0
206;698;288;3,23E+15;79988;-12117;11;852;0;0
187;852;773;907;102034;-2,921E+16;776;0,00305;760;1
118;593;619;6,68E+15;8002;-9003;976;0;;0
456;473;813;356;145005;-5158;462;0;;0
905;347;421;115;117741;-9209;325;289;;0
89;539;7,88E+15;357;159986;-3227;396;0;600;1
177;371;892;491;153247;-4267;503;492;;0
6,66E+15;737;797;772;138197;-9068;193;933;;0
907;531;947;4,68E+15;129936;-4508;155;0;;0
485;696;7,34E+15;711;107987;-5294;298;0;720;1
649;579;44;348;123385;-18007;323;7,14E+15;;0
969;962;817;367;63736;-31716;446;947;;0
649;67;436;3,78E+15;121581;-8,636E+15;364;0;610;1
461;65;318;644;127648;-1,0926E+16;496;0;;0
968;349;705;223;132455;-24188;449;163;;0
153;352;748;883;114579;-13065;594;125;;0
513;498;759;363;114455;-11571;576;4,97E+12;50;0
926;211;288;1,37E+15;70312;-12834;343;0;;0
404;52;4,59E+15;154;110048;-9221;293;0;;0
982;345;518;396;124229;-20621;535;0,00755;;0
306;7,29E+15;718;196;127962;-4851;723;25;;0
944;542;8,37E+15;826;111022;-4993;323;0;;0
355;8;361;887;93059;-10849;635;0,000375;660;1
6;6,97E+15;727;856;104691;-755;342;1,68E+11;;0
492;302;852;555;135049;-7,543E+15;736;54;;0
4,35E+12;486;6,78E+15;867;1571;-8093;316;355;10;0
256;608;728;775;98034;-7825;228;2,28E+12;0;0
325;529;7,29E+15;636;90313;-8758;514;8,74E+15;0;0
148;857;621;6,68E+15;97989;-6376;825;0;740;1
573;792;5,71E+15;6,71E+15;128007;-9563;499;1,89E+15;;0
402;5,33E+15;391;675;84919;-14201;327;118;0;0
731;363;664;4,37E+15;8,0302E+15;-10213;718;115;120;0
679;574;517;726;117103;-19046;327;726;;0
616;481;476;159;81661;-13003;336;89;;0
392;7,96E+15;7,66E+15;945;91767;-5227;35;0;650;1
613;626;511;471;85647;-101;307;0,00686;;0
118;401;973;461;92084;-8366;105;952;;0
4,92E+15;725;701;972;164176;-5839;481;764;;0
281;725;64;915;166028;-7905;332;0;740;1
7,83E+15;6,83E+15;547;946;75005;-1302;394;929;;0
51;655;632;449;129981;-7772;328;0;;0
195;8;746;672;122022;-11947;25;909;;0
132;535;907;529;139977;-8,187E+15;388;288;;0
735;591;174;422;107962;-1422;489;0;;0
132;532;487;297;164007;-1,0949E+16;328;6,68E+15;;0
127;608;765;387;1,46008E+16;-6485;119;0;20;0
417;346;552;789;75881;-6864;282;0;780;1
483;63;418;345;140037;-7,111E+16;254;15;730;1
994;495;105;37;107472;-22537;953;948;;0
987;37;268;728;109189;-21106;39;897;;0
989;29;853;335;105419;-2,4069E+15;347;932;;0
425;6,92E+15;431;477;120099;-10229;441;888;;0
298;271;855;889;14717;-5,406E+16;544;157;50;0
698;555;5,92E+15;816;129995;-12594;319;901;;0
309;738;792;968;99817;-7,873E+15;378;39;620;1
91;7,24E+15;322;89;12993;-15417;5,48E+15;0;;0
5,87E+15;66;617;853;8002;-6439;424;163;0;0
319;262;813;392;172201;-7436;1,01E+15;688;30;0
0,000311;24;785;668;68264;-532;48;396;;0
199;768;826;926;114997;-4904;335;374;660;1
8,59E+15;6,83E+15;522;561;111379;-8,261E+15;527;857;;0
948;192;234;395;8,3547E+15;-27834;442;25;;0
106;6,97E+15;84;452;128034;-4602;54;0;630;1
174;838;614;868;115545;-7364;955;567;;0
397;1,67E+15;235;6;163683;-13318;453;418;0;0
198;73;862;635;96786;-5,762E+16;389;0;;0
8,81E+15;711;52;968;1,28177E+16;-541;326;955;;0
148;613;953;537;105046;-3435;855;582;760;1
774;622;716;601;124003;-12955;601;882;;0
0,00849;346;86;402;123535;-6864;395;317;0;0
541;418;594;27;118979;-5613;335;0;;0
922;625;763;519;114098;-5871;275;0;;0
815;38;487;223;10293;-11539;286;257;;0
888;46;7,14E+15;4,54E+15;139799;-7511;256;0;;0
564;74;521;672;9855;-7481;14;735;70;0
884;462;349;327;102709;-13898;479;0;;0
212;746;787;607;95005;-6,373E+16;12;0;610;1
38;407;981;774;1,75992E+16;-7045;515;216;10;0
485;63;401;155;110472;-15356;451;944;0;0
45;629;688;539;91989;-5,703E+15;247;0,00602;;0
992;33;679;147;69347;-17838;487;889;0;0
491;574;922;419;8,6872E+15;-301;294;0;0;0
828;8,44E+15;644;591;122061;-6273;479;0;750;1
8,27E+15;301;987;914;95057;-36183;31;66;;0
693;513;3,67E+15;542;147998;-9728;653;153;;0
889;662;931;377;97277;-24175;31;184;10;0
444;4,48E+15;6,92E+15;508;80056;-6035;256;798;0;0
92;2,19E+15;994;108;125605;-18629;425;562;;0
946;193;835;917;98636;-25967;371;8,34E+15;340;0
984;711;9,18E+13;95;8,6688E+15;-23615;642;97;;0
768;182;314;337;8,9629E+15;-17373;406;938;;0
8,91E+15;514;242;3,67E+15;141827;-22514;395;918;;0
992;371;143;336;103975;-26782;334;88;0;0
911;356;19;531;14123;-28431;342;878;;0
701;578;866;619;1,28038E+16;-3804;619;0;830;1
783;415;991;369;147845;-43;187;638;;0
98;196;255;652;91638;-15075;32;251;;0
49;695;682;7,29E+15;134001;-9247;409;512;;0
215;75;562;807;115008;-845;281;0,000011;640;1
678;507;997;6,86E+15;96176;-386;118;0;30;0
916;131;156;293;82529;-25381;406;838;0;0
624;601;503;428;87444;-8141;281;337;;0
979;483;841;418;1,41962E+16;-7449;61;891;0;0
0,00277;355;958;3,34E+15;190056;-10914;625;772;;0
8,22E+15;457;119;669;182506;-17962;451;0;;0
316;3,72E+15;677;429;88697;-6273;329;646;;0
21;209;623;1,01E+15;88773;-30868;34;939;;0
385;5,33E+15;638;324;135056;-9411;636;932;730;1
963;605;235;525;82905;-14132;468;0,000469;;0
18;6,78E+15;536;307;9829;-8112;254;55200000000;100;0
782;59;451;397;102509;-14388;443;924;;0
6,73E+15;564;452;173;147912;-8588;603;105;;0
206;731;66;7,71E+15;14412;-9923;774;81900000000;;0
157;295;665;706;207946;-9389;102;566;;0
973;171;173;1,17E+15;89882;-17543;336;412;;0
4,03E+15;628;8,34E+15;626;97865;-6341;497;0;620;1
569;351;389;216;89257;-15527;449;797;0;0
352;58;7,14E+15;449;13933;-12653;408;176;;0
936;547;331;67;1,54307E+16;-15361;492;8,91E+15;;0
201;7,02E+15;708;713;14798;-5,366E+16;547;0;760;1
631;715;833;612;95487;-5379;108;0;750;1
99;462;141;195;79529;-26626;427;926;0;0
853;359;921;175;117388;-19932;481;14;0;0
316;474;946;7,09E+15;1,28087E+16;-4613;19;0,000298;;0
411;158;3,93E+15;357;104592;-12453;367;916;;0
707;514;727;6,73E+15;118617;-14704;435;507;;0
278;465;708;426;102136;-10571;439;609;0;0
972;318;154;899;151779;-19801;414;82;;0
6,81E+15;368;33;173;173419;-7771;364;259;;0
898;698;412;44;109048;-649;25;0;20;0
743;6,63E+15;2,24E+15;602;113122;-13764;303;0;0;0
974;247;123;293;73904;-18285;401;8,91E+15;;0
965;2,32E+15;138;237;102764;-20076;388;83;;0
469;231;7,49E+15;171;1784;-10913;72;413;;0
325;513;693;471;81973;-6144;257;0;;0
476;652;555;34;1,46008E+16;-9057;17;0;;0
349;467;24;3,23E+15;105833;-16128;516;957;;0
682;652;68;853;108861;-6,703E+15;385;894;;0
212;7,39E+15;66;6,46E+15;7,5026E+15;-7301;168;545;;0
903;193;2,02E+15;424;76226;-21736;748;626;0;0
7,12E+15;516;321;35;107928;-24607;865;885;;0
436;807;83;656;128996;-8537;523;921;0;0
721;6,58E+15;353;439;85088;-1,4891E+16;949;0;;0
154;7,93E+15;977;8,11E+15;119988;-142;217;0,00319;;0
0,00453;525;987;556;150016;-406;1,16E+15;496;;0
375;638;937;5,43E+15;8,1276E+15;-6,413E+15;319;0;0;0
968;423;52;517;150716;-12496;331;104;;0
727;491;7,14E+15;5,82E+15;154281;-8156;36;476;;0
406;4,97E+15;845;368;153856;-673;102;413;;0
1,64E+15;243;816;267;95743;-8,466E+15;1,01E+15;1,91E+12;;0
177;757;887;528;109601;-11162;366;0,000318;;0
94;602;184;317;114915;-1,3234E+16;582;401;;0
994;284;128;384;60549;-12243;45;485;0;0
683;618;959;62;1,31948E+16;-7233;332;254;;0
